id_nr,id_key,city_name,city_type,plz,city_area_squared_km,population_total,population_male,population_female,population_per_squared_km
1732,66310023023,Tann (Rhön),Stadt,36142,60.45,4492,2286,2206,74.0
1733,53580012012,Heimbach,Stadt,52396,64.96,4487,2256,2231,69.0
1734,130730055055,Marlow,Stadt,18337,140.52,4487,2251,2236,32.0
1735,160670065065,Tambach-Dietharz/Thür. Wald,Stadt,99897,41.64,4474,2259,2215,107.0
1736,160625053064,Heringen/Helme,Stadt,99765,66.91,4474,2236,2238,67.0
1737,71435006286,Rennerod,Stadt,56477,18.14,4464,2256,2208,246.0
1738,65340017017,Rauschenberg,Stadt,35282,67.32,4463,2218,2245,66.0
1739,81280020020,Creglingen,Stadt,97993,117.23,4453,2273,2180,38.0
1740,145230010010,Adorf/Vogtl.,Stadt,08626,42.97,4451,2177,2274,104.0
1741,81275004032,Gerabronn,Stadt,74582,40.38,4451,2258,2193,110.0
1742,130730070070,Putbus,Stadt,18581,66.69,4441,2150,2291,67.0
1743,150845053135,Freyburg (Unstrut),Stadt,06632,46.69,4433,2176,2257,95.0
1744,130760088088,Lübtheen,Stadt,19249,120.16,4433,2312,2121,37.0
1745,73325006046,Wachenheim an der Weinstraße,Stadt,67157,24.97,4421,2158,2263,177.0
1746,120650193193,Liebenwalde,Stadt,16559,142.14,4413,2213,2200,31.0
1747,145240090090,Hartenstein,Stadt,08118,36.7,4411,2157,2254,120.0
1748,145220020020,Augustusburg,Stadt,09573,23.38,4379,2153,2226,187.0
1749,94720116116,Bad Berneck i.Fichtelgebirge,St,95460,38.26,4373,2189,2184,114.0
1750,82265007080,Schönau,Stadt,69250,22.49,4369,2174,2195,194.0
1751,59580020020,Hallenberg,Stadt,59969,65.35,4367,2289,2078,67.0
1752,146280300300,Rabenau,Stadt,01734,30.73,4359,2179,2180,142.0
1753,145210160160,Ehrenfriedersdorf,Stadt,09427,15.89,4343,2067,2276,273.0
1754,34570002002,Borkum,Stadt,26757,30.98,4325,2050,2275,140.0
1755,130745459074,Schönberg,Stadt,23923,52.19,4321,2113,2208,83.0
1756,93770157157,Waldershof,St,95679,60.37,4315,2142,2173,71.0
1757,93745327117,Eschenbach i.d.OPf.,St,92676,35.13,4308,2095,2213,123.0
1758,93710150150,Schnaittenbach,St,92253,63.41,4304,2182,2122,68.0
1759,10610113113,Wilster,Stadt,25554,2.71,4302,2154,2148,1587.0
1760,120715107304,Peitz/Picnjo,Stadt,03185,13.49,4301,2056,2245,319.0
1761,73405001004,Dahn,Stadt,66994,40.76,4297,2103,2194,105.0
1762,71405008125,Rheinböllen,Stadt,55494,16.36,4296,2150,2146,263.0
1763,31595401009,Dransfeld,Stadt,37127,28.91,4290,2065,2225,148.0
1764,71325003018,Daaden,Stadt,57567,19.58,4280,2101,2179,219.0
1765,130750130130,Strasburg (Uckermark),Stadt,17335,87.48,4278,2079,2199,49.0
1766,71345001005,Baumholder,Stadt,55774,69.19,4265,2070,2195,62.0
1767,120695904076,Brück,Stadt,14822,86.19,4258,2128,2130,49.0
1768,94720139139,Gefrees,St,95480,50.32,4240,2041,2199,84.0
1769,94750169169,Schwarzenbach a.Wald,St,95131,36.7,4231,2071,2160,115.0
1770,81275008046,Kirchberg an der Jagst,Stadt,74592,40.93,4221,2221,2000,103.0
1771,93745324149,Pressath,St,92690,66.34,4217,2115,2102,64.0
1772,82265009055,Neckarbischofsheim,Stadt,74924,26.41,4195,2099,2096,159.0
1773,71405004067,Kirchberg (Hunsrück),Stadt,55481,18.05,4189,2083,2106,232.0
1774,130755558082,Loitz,Stadt,17121,89.91,4189,2082,2107,47.0
1775,81265004060,Niedernhall,Stadt,74676,17.69,4185,2093,2092,237.0
1776,120720014014,Baruth/Mark,Stadt,15837,233.83,4168,2134,2034,18.0
1777,94745427132,Gräfenberg,St,91322,37.83,4160,2109,2051,110.0
1778,83170051051,Hornberg,Stadt,78132,54.45,4154,2084,2070,76.0
1779,147300060060,Dahlen,Stadt,04774,71.87,4144,2053,2091,58.0
1780,94750171171,Selbitz,St,95152,27.75,4141,1974,2167,149.0
1781,130725262105,Tessin,Blumenstadt,18195,24.51,4139,2035,2104,169.0
1782,10545488164,Wyk auf Föhr,Stadt,25938,8.08,4113,1930,2183,509.0
1783,94715401115,Baunach,St,96148,32.14,4109,2080,2029,128.0
1784,130710027027,Dargun,Stadt,17159,118.01,4100,2014,2086,35.0
1785,145220190190,Geringswalde,Stadt,09326,30.05,4066,1962,2104,135.0
1786,66360012012,Waldkappel,Stadt,37284,96.53,4052,2018,2034,42.0
1787,66350016016,Lichtenfels,Stadt,35104,96.77,4051,2073,1978,42.0
1788,66360013013,Wanfried,Stadt,37281,46.88,4050,1970,2080,86.0
1789,146265235480,Rothenburg/O.L.,Stadt,02929,72.41,4047,2033,2014,56.0
1790,130715164164,Woldegk,Windmühlenstadt,17348,164.17,4045,1991,2054,25.0
1791,130715158115,Penzlin,Stadt,17217,115.56,4033,1980,2053,35.0
1792,73325005032,Lambrecht (Pfalz),Stadt,67466,8.32,3995,1968,2027,480.0
1793,71355005092,Zell (Mosel),Stadt,56856,44.95,3993,2001,1992,89.0
1794,130720074074,Neubukow,Schliemannstadt,18233,25.14,3969,1928,2041,158.0
1795,95770158158,Pappenheim,St,91788,64.32,3942,1989,1953,61.0
1796,145245135290,Waldenburg,Stadt,08396,25.06,3941,1934,2007,157.0
1797,130745457057,Neukloster,Stadt,23992,27.51,3925,1933,1992,143.0
1798,130745459017,Dassow,Stadt,23942,66.96,3922,1985,1937,59.0
1799,96760112112,Amorbach,St,63916,50.9,3907,1910,1997,77.0
1800,95775534125,Ellingen,St,91792,31.25,3897,1896,2001,125.0
1801,145220350350,Lunzenau,Stadt,09328,28.34,3880,1881,1999,137.0
1802,32565409014,Hoya,Stadt,27318,8.45,3862,1870,1992,457.0
1803,150895052165,Güsten,Stadt,39439,36.23,3843,1855,1988,106.0
1804,64310018018,Neckarsteinach,Stadt,69239,17.24,3828,1945,1883,222.0
1805,65310001001,Allendorf (Lumda),Stadt,35469,22.05,3824,1929,1895,173.0
1806,160685005064,Kindelbrück,,99638,64.65,3823,1921,1902,59.0
1807,83375006097,St. Blasien,Stadt,79837,54.41,3818,1864,1954,70.0
1808,94730165165,Seßlach,St,96145,72.53,3809,1940,1869,53.0
1809,147290360360,Regis-Breitingen,Stadt,04565,26.37,3803,1878,1925,144.0
1810,96755618147,Marktbreit,St,97340,20.16,3793,1915,1878,188.0
1811,64390010010,Lorch,Stadt,65391,54.43,3780,1907,1873,69.0
1812,130765664128,Sternberg,Stadt,19406,67.69,3769,1820,1949,56.0
1813,145210670670,Wolkenstein,Stadt,09429,30.51,3762,1862,1900,123.0
1814,147290400400,Trebsen/Mulde,Stadt,04687,35.05,3744,1875,1869,107.0
1815,120665607272,Ruhland,Stadt,01945,37.22,3728,1781,1947,100.0
1816,130715155099,Mirow,Stadt,17252,158.28,3711,1798,1913,23.0
1817,72325007123,Speicher,Stadt,54662,15.36,3681,1817,1864,240.0
1818,160765051003,Bad Köstritz,Stadt,07586,20.34,3651,1767,1884,179.0
1819,83275001036,Mühlheim an der Donau,Stadt,78570,21.74,3649,1789,1860,168.0
1820,146270270270,Strehla,Stadt,01616,30.27,3644,1751,1893,120.0
1821,81285003047,Grünsfeld,Stadt,97947,44.72,3640,1817,1823,81.0
1822,83260068068,Vöhrenbach,Stadt,78147,70.47,3631,1869,1762,52.0
1823,73325001009,Deidesheim,Stadt,67146,26.54,3623,1710,1913,137.0
1824,81280039039,Freudenberg,Stadt,97896,34.76,3615,1804,1811,104.0
1825,145235120260,Netzschkau,Stadt,08491,12.51,3615,1750,1865,289.0
1826,145230100100,Elsterberg,Stadt,07985,25.1,3609,1748,1861,144.0
1827,66350012012,Gemünden (Wohra),Stadt,35285,58.65,3606,1797,1809,61.0
1828,160755011116,Triptis,Stadt,07819,33.15,3606,1800,1806,109.0
1829,160680058058,Weißensee,Stadt,99631,55.33,3598,1815,1783,65.0
1830,146265203010,Bad Muskau / Mužakow,Stadt,02953,15.38,3577,1766,1811,233.0
1831,145210320320,Johanngeorgenstadt,Stadt,08349,29.59,3567,1783,1784,121.0
1832,91820132132,Tegernsee,St,83684,22.74,3567,1686,1881,157.0
1833,145230040040,Bad Elster,Stadt,08645,19.77,3552,1675,1877,180.0
1834,96740164164,Königsberg i.Bay.,St,97486,61.88,3543,1755,1788,57.0
1835,130745458065,Rehna,Stadt,19217,44.59,3542,1746,1796,79.0
1836,146260530530,Seifhennersdorf,Stadt,02782,19.12,3536,1717,1819,185.0
1837,83255004051,Schiltach,Stadt,77761,34.21,3517,1742,1775,103.0
1838,71335011103,Stromberg,Stadt,55442,9.01,3514,1680,1834,390.0
1839,95755524115,Burgbernheim,St,91593,42.3,3512,1742,1770,83.0
1840,64310012012,Hirschhorn (Neckar),Stadt,69434,30.85,3482,1721,1761,113.0
1841,120685805324,Neustadt (Dosse),Stadt,16845,75.87,3469,1703,1766,46.0
1842,81255011059,Löwenstein,Stadt,74245,23.46,3460,1708,1752,147.0
1843,160770028028,Lucka,Stadt,04613,12.93,3457,1632,1825,267.0
1844,160720019019,Steinach,Stadt,96523,26.35,3456,1696,1760,131.0
1845,145240310310,Wildenfels,Stadt,08134,20.68,3452,1745,1707,167.0
1846,94720143143,Goldkronach,St,95497,30.68,3451,1687,1764,112.0
1847,71355003083,Ulmen,Stadt,56766,28.74,3432,1751,1681,119.0
1848,81165002054,Owen,Stadt,73277,9.7,3417,1707,1710,352.0
1849,160775050012,Gößnitz,Stadt,04639,14.07,3413,1671,1742,243.0
1850,120605006100,Joachimsthal,Stadt,16247,121.68,3402,1722,1680,28.0
1851,71375002501,Münstermaifeld,Stadt,56294,27.77,3394,1611,1783,122.0
1852,32555409013,Eschershausen,Stadt,37632,23.92,3378,1687,1691,141.0
1853,160715007046,Kranichfeld,Stadt,99448,23.1,3376,1700,1676,146.0
1854,66330002002,Bad Karlshafen,Stadt,34385,14.85,3373,1715,1658,227.0
1855,10515178127,Wesselburen,Stadt,25764,5.13,3368,1625,1743,657.0
1856,146285204030,Bad Schandau,Stadt,01814,46.78,3346,1623,1723,72.0
1857,96735639153,Ostheim v.d.Rhön,St,97645,40.85,3344,1665,1679,82.0
1858,150835054245,Gröningen,Stadt,39397,59.89,3343,1662,1681,56.0
1859,160760092092,Auma-Weidatal,Stadt,07955,55.91,3324,1650,1674,59.0
1860,130725256056,Krakow am See,Stadt,18292,87.36,3324,1626,1698,38.0
1861,160735012113,Schwarzatal,Stadt,98744,25.98,3319,1609,1710,128.0
1862,120625031341,Mühlberg/Elbe,Stadt,04931,89.2,3309,1644,1665,37.0
1863,81185008059,Oberriexingen,Stadt,71739,8.16,3306,1664,1642,405.0
1864,160750132132,Tanna,Stadt,07922,87.35,3304,1647,1657,38.0
1865,95715538229,Wolframs-Eschenbach,St,91639,25.47,3282,1587,1695,129.0
1866,160750135135,Saalburg-Ebersdorf,Stadt,07929,72.05,3271,1604,1667,45.0
1867,160695004063,Heldburg,Stadt,98663,112.74,3261,1656,1605,29.0
1868,71355002045,Kaisersesch,Stadt,56759,8.18,3256,1577,1679,398.0
1869,93720154154,Rötz,St,92444,66.67,3256,1643,1613,49.0
1870,145215110210,Geyer,Stadt,09468,18.56,3255,1565,1690,175.0
1871,130745457084,Warin,Stadt,19417,44.45,3255,1622,1633,73.0
1872,130765656048,Goldberg,Stadt,19399,64.72,3236,1555,1681,50.0
1873,82355005084,Bad Teinach-Zavelstein,Stadt,75385,25.17,3220,1645,1575,128.0
1874,72335006029,Hillesheim,Stadt,54576,20.62,3207,1580,1627,156.0
1875,150875051250,Kelbra (Kyffhäuser),Stadt,06537,40.82,3196,1582,1614,78.0
1876,120695902270,Havelsee,Stadt,14798,81.97,3181,1581,1600,39.0
1877,83275001016,Fridingen an der Donau,Stadt,78567,22.47,3157,1586,1571,140.0
1878,146280190190,Hohnstein,Stadt,01848,64.64,3150,1564,1586,49.0
1879,120730384384,Lychen,Stadt,17279,111.98,3139,1514,1625,28.0
1880,160720011011,Lauscha,Stadt,98724,18.72,3133,1540,1593,167.0
1881,94790129129,Kirchenlamitz,St,95153,48.48,3122,1529,1593,64.0
1882,120620469469,Sonnewalde,Stadt,03249,119.29,3120,1595,1525,26.0
1883,146265206030,Bernstadt a. d. Eigen,Stadt,02748,52.0,3117,1561,1556,60.0
1884,160720015015,Schalkau,Stadt,96528,44.02,3111,1534,1577,71.0
1885,150895051075,Egeln,Stadt,39435,29.33,3108,1501,1607,106.0
1886,120710408408,Welzow/Wjelcej,Stadt,03119,39.57,3102,1512,1590,78.0
1887,95710177177,Merkendorf,St,91732,26.07,3099,1578,1521,119.0
1888,160745051009,Bürgel,Stadt,07616,27.19,3099,1532,1567,114.0
1889,146265224350,Neusalza-Spremberg,Stadt,02742,22.91,3092,1526,1566,135.0
1890,96795646124,Eibelstadt,St,97246,7.07,3091,1488,1603,437.0
1891,94790150150,Schönwald,St,95173,19.19,3076,1489,1587,160.0
1892,65350010010,Kirtorf,Stadt,36320,79.91,3072,1512,1560,38.0
1893,94760152152,Ludwigsstadt,St,96337,58.74,3068,1498,1570,52.0
1894,120715102044,Döbern/Derbno,Stadt,03159,15.79,3066,1463,1603,194.0
1895,120645406268,Lebus,Stadt,15326,54.42,3049,1512,1537,56.0
1896,130745454039,Klütz,Stadt,23948,44.44,3036,1422,1614,68.0
1897,130755563044,Gützkow,Stadt,17506,57.65,3034,1497,1537,53.0
1898,96750158158,Prichsenstadt,St,97357,48.87,3032,1550,1482,62.0
1899,146250610610,Weißenberg / Wóspork,Stadt,02627,50.96,3024,1538,1486,59.0
1900,93770112112,Bärnau,St,95671,74.41,3007,1566,1441,40.0
1901,71415009501,Braubach,Stadt,56338,19.5,3002,1512,1490,154.0
1902,82255007114,Ravenstein,Stadt,74747,55.97,2999,1549,1450,54.0
1903,130715155159,Wesenberg,Stadt,17255,89.65,2992,1479,1513,33.0
1904,94720197197,Waischenfeld,St,91344,57.93,2989,1534,1455,52.0
1905,81265001085,Waldenburg,Stadt,74638,31.54,2986,1514,1472,95.0
1906,94775435156,Stadtsteinach,St,95346,39.8,2983,1464,1519,75.0
1907,71375009221,Rhens,Stadt,56321,16.31,2950,1429,1521,181.0
1908,71405009112,Oberwesel,Stadt,55430,18.08,2939,1449,1490,163.0
1909,150845053360,Nebra (Unstrut),Stadt,06642,25.46,2937,1417,1520,115.0
1910,120670137137,Friedland,Stadt,15848,174.15,2936,1492,1444,17.0
1911,71315001001,Adenau,Stadt,53518,18.56,2935,1453,1482,158.0
1912,120685804280,Lindow (Mark),Stadt,16835,65.47,2921,1483,1438,45.0
1913,71335010065,Meisenheim,Stadt,55590,10.33,2910,1417,1493,282.0
1914,71435007067,Selters (Westerwald),Stadt,56242,8.7,2902,1403,1499,334.0
1915,120620461461,Schönewalde,Stadt,04916,156.16,2899,1472,1427,19.0
1916,66330016016,Liebenau,Stadt,34396,48.88,2880,1396,1484,59.0
1917,94790166166,Weißenstadt,St,95163,42.23,2880,1442,1438,68.0
1918,66350014014,Hatzfeld (Eder),Stadt,35116,58.51,2865,1406,1459,49.0
1919,130765654034,Dömitz,Stadt,19303,60.57,2864,1399,1465,47.0
1920,160750133133,Wurzbach,Stadt,07343,72.32,2864,1424,1440,40.0
1921,145235131370,Schöneck/Vogtl.,Stadt,08261,55.04,2857,1390,1467,52.0
1922,71405009133,Sankt Goar,Stadt,56329,23.17,2847,1434,1413,123.0
1923,160765006049,Münchenbernsdorf,Stadt,07589,15.45,2842,1411,1431,184.0
1924,94790135135,Marktleuthen,St,95168,35.48,2820,1378,1442,79.0
1925,10545417036,Garding,Stadt,25836,3.06,2816,1372,1444,920.0
1926,83155012111,Sulzburg,Stadt,79295,22.74,2794,1358,1436,123.0
1927,130755554054,Jarmen,Stadt,17126,30.71,2787,1380,1407,91.0
1928,66350010010,Frankenau,Nationalparkstadt,35110,57.29,2782,1389,1393,49.0
1929,95715502198,Schillingsfürst,St,91583,27.5,2770,1413,1357,101.0
1930,65350018018,Ulrichstein,Stadt,35327,65.61,2728,1339,1389,42.0
1931,130725254035,Gnoien,Warbelstadt,17179,41.11,2703,1290,1413,66.0
1932,160655052014,Ebeleben,Stadt,99713,44.54,2667,1343,1324,60.0
1933,160695002051,Themar,Stadt,98660,20.18,2664,1320,1344,132.0
1934,150845053285,Laucha an der Unstrut,Stadt,06636,31.28,2657,1348,1309,85.0
1935,145220170170,Frauenstein,Stadt,09623,58.98,2656,1332,1324,45.0
1936,146250130130,Elstra / Halštrow,Stadt,01920,32.63,2651,1333,1318,81.0
1937,145215140180,Elterlein,Stadt,09481,45.74,2636,1299,1337,58.0
1938,65350014014,Romrod,Stadt,36329,54.43,2574,1252,1322,47.0
1939,120705009325,Putlitz,Stadt,16949,119.68,2566,1282,1284,21.0
1940,10540033033,Friedrichstadt,Stadt,25840,4.02,2563,1239,1324,638.0
1941,160745005116,Schkölen,Stadt,07619,53.43,2559,1310,1249,48.0
1942,81175006061,Lauterstein,Stadt,73111,23.31,2558,1298,1260,110.0
1943,130765664020,Brüel,Stadt,19412,27.22,2557,1255,1302,94.0
1944,120635302088,Friesack,Stadt,14662,84.03,2545,1274,1271,30.0
1945,150895052005,Alsleben (Saale),Stadt,06425,23.72,2526,1183,1343,106.0
1946,33545407026,Wustrow (Wendland),Stadt,29462,30.18,2524,1269,1255,84.0
1947,150845051015,Bad Bibra,Stadt,06647,49.93,2515,1252,1263,50.0
1948,120705001008,Bad Wilsnack,Stadt,19336,79.38,2512,1185,1327,32.0
1949,84375002101,Scheer,Stadt,72516,18.73,2510,1265,1245,134.0
1950,130735360093,Tribsees,Stadt,18465,54.97,2506,1275,1231,46.0
1951,83365006079,Schönau im Schwarzwald,Stadt,79677,14.72,2504,1243,1261,170.0
1952,94725417118,Betzenstein,St,91282,51.84,2491,1254,1237,48.0
1953,120615114164,Golßen,Stadt,15938,63.66,2458,1230,1228,39.0
1954,10615153055,Krempe,Stadt,25361,3.38,2435,1202,1233,720.0
1955,94760184184,Wallenfels,St,96346,45.65,2432,1212,1220,53.0
1956,145210330330,Jöhstadt,Stadt,09477,49.69,2413,1209,1204,49.0
1957,160645001004,Bad Tennstedt,Stadt,99955,27.42,2399,1161,1238,87.0
1958,120695918696,Ziesar,Stadt,14793,67.96,2389,1165,1224,35.0
1959,150855051365,Wegeleben,Stadt,38828,51.88,2378,1190,1188,46.0
1960,83355001001,Aach,Stadt,78267,10.68,2377,1187,1190,223.0
1961,93745331147,Pleystein,St,92714,42.4,2368,1182,1186,56.0
1962,160685006042,Rastenberg,Stadt,99636,35.52,2360,1183,1177,66.0
1963,150855051285,Schwanebeck,Stadt,39397,32.97,2352,1152,1200,71.0
1964,150845054375,Osterfeld,Stadt,06721,27.66,2346,1195,1151,85.0
1965,120625209445,Schlieben,Stadt,04936,78.65,2344,1144,1200,30.0
1966,160750131131,Gefell,Stadt,07926,45.22,2344,1187,1157,52.0
1967,33585402018,Rethem (Aller),Stadt,27336,34.08,2332,1178,1154,68.0
1968,120735304189,Gartz (Oder),Stadt,16307,61.88,2328,1143,1185,38.0
1969,71415011068,Katzenelnbogen,Stadt,56368,9.18,2287,1075,1212,249.0
1970,65350006006,Grebenau,Stadt,36323,55.34,2273,1135,1138,41.0
1971,93765344160,Schönsee,St,92539,50.28,2269,1143,1126,45.0
1972,150845051125,Eckartsberga,Stadt,06648,36.13,2255,1145,1110,62.0
1973,96750144144,Mainbernheim,St,97350,12.21,2230,1106,1124,183.0
1974,84155006034,Hayingen,Stadt,72534,63.37,2211,1092,1119,35.0
1975,145215130520,Schlettau,Stadt,09487,21.22,2208,1088,1120,104.0
1976,147305303090,Dommitzsch,Stadt,04880,30.44,2198,1101,1097,72.0
1977,146260420420,Ostritz,Stadt,02899,23.48,2198,1096,1102,94.0
1978,160685002014,Gebesee,Stadt,99189,24.08,2181,1075,1106,91.0
1979,130735353027,Garz/Rügen,Stadt,18574,65.91,2170,1078,1092,33.0
1980,130725259085,Rerik,"Ostseebad, Stadt",18230,34.22,2166,1035,1131,63.0
1981,146285219210,Königstein/Sächs. Schw.,Stadt,01824,27.05,2151,1087,1064,80.0
1982,84375001114,Veringenstadt,Stadt,72519,31.25,2149,1071,1078,69.0
1983,160750046046,Hirschberg,Stadt,07927,24.13,2105,1047,1058,87.0
1984,96735637123,Fladungen,St,97650,46.34,2092,1052,1040,45.0
1985,120705006280,Meyenburg,Stadt,16945,50.71,2061,1032,1029,41.0
1986,66350017017,Rosenthal,Stadt,35119,51.55,2051,1031,1020,40.0
1987,120695910448,Niemegk,Stadt,14823,45.11,2038,1029,1009,45.0
1988,120705005244,Lenzen (Elbe),Stadt,19309,96.2,2031,997,1034,21.0
1989,81175007058,Wiesensteig,Stadt,73349,23.41,2001,1018,983,85.0
1990,120665606240,Ortrand,Stadt,01990,7.36,1996,950,1046,271.0
1991,73365008058,Lauterecken,Stadt,67742,8.89,1990,974,1016,224.0
1992,120605011176,Oderberg,Stadt,16248,36.12,1981,1005,976,55.0
1993,145215130510,Scheibenberg,Stadt,09481,9.0,1972,971,1001,219.0
1994,160705002043,Plaue,Stadt,99338,22.69,1972,952,1020,87.0
1995,145210440440,Oberwiesenthal,"Kurort, Stadt",09484,40.03,1929,949,980,48.0
1996,160715008053,Magdala,Stadt,99441,20.58,1924,964,960,93.0
1997,160730106106,Leutenberg,Stadt,07338,57.52,1919,951,968,33.0
1998,120615108492,Teupitz,Stadt,15755,48.16,1902,921,981,39.0
1999,96770177177,Rieneck,St,97794,26.19,1868,917,951,71.0
2000,84375001047,Hettingen,Stadt,72513,46.06,1861,949,912,40.0
2001,94755431165,Schauenstein,St,95197,26.66,1859,928,931,70.0
2002,94765433180,Teuschnitz,St,96358,34.25,1847,906,941,54.0
2003,120735303085,Brüssow,Stadt,17326,101.81,1842,945,897,18.0
2004,73365008105,Wolfstein,Stadt,67752,13.77,1835,909,926,133.0
2005,32575407033,Sachsenhagen,Stadt,31553,15.47,1821,927,894,118.0
2006,96755618149,Marktsteft,St,97342,10.51,1813,932,881,173.0
2007,160735005028,Gräfenthal,Stadt,98743,36.42,1806,895,911,50.0
2008,81255007103,Widdern,Stadt,74259,25.23,1782,931,851,71.0
2009,81275004047,Langenburg,Stadt,74595,31.4,1749,886,863,56.0
2010,95715506189,Ornbau,St,91737,15.16,1720,861,859,113.0
2011,95745527160,Velden,St,91235,21.34,1712,860,852,80.0
2012,130755556107,Penkun,Stadt,17328,78.87,1707,863,844,22.0
2013,96795654182,Röttingen,St,97285,27.21,1681,855,826,62.0
2014,160755013088,Ranis,Stadt,07389,10.57,1680,821,859,159.0
2015,130735360007,Bad Sülze,Stadt,18334,26.67,1659,804,855,62.0
2016,145225129520,Sayda,Stadt,09619,35.3,1659,831,828,47.0
2017,130715153109,Neukalen,Peenestadt,17154,47.97,1649,803,846,34.0
2018,120635309260,Rhinow,Stadt,14728,31.67,1603,784,819,51.0
2019,96765632158,Stadtprozelten,St,97909,10.87,1597,844,753,147.0
2020,160660047047,Oberhof,Stadt,98559,23.4,1592,790,802,68.0
2021,73395001003,Bacharach,Stadt,55422,23.35,1575,804,771,67.0
2022,146285221370,Stadt Wehlen,Stadt,01829,10.85,1538,784,754,142.0
2023,120645408084,Buckow (Märkische Schweiz),Stadt,15377,14.42,1513,745,768,105.0
2024,130755562137,Usedom,Stadt,17406,39.06,1499,708,791,38.0
2025,160735005046,Lehesten,Stadt,07349,35.94,1495,776,719,42.0
2026,72315008080,Manderscheid,Stadt,54531,10.06,1434,700,734,143.0
2027,150905051010,Arneburg,Stadt,39596,31.14,1402,698,704,45.0
2028,73405008211,Hornbach,Stadt,66500,13.34,1387,693,694,104.0
2029,94795443127,Hohenberg a.d.Eger,St,95691,15.66,1384,667,717,88.0
2030,160765056029,Hohenleuben,Stadt,07958,9.53,1373,748,625,144.0
2031,96795644114,Aub,St,97239,17.54,1370,718,652,78.0
2032,150835054355,Kroppenstedt,Stadt,39397,38.91,1357,679,678,35.0
2033,72325005088,Neuerburg,Stadt,54673,10.17,1344,668,676,132.0
2034,120615113308,Lieberose,Stadt,15868,73.03,1330,658,672,18.0
2035,130735355076,Richtenberg,Stadt,18461,15.67,1301,637,664,83.0
2036,130735355024,Franzburg,Stadt,18461,15.2,1272,615,657,84.0
2037,71415009121,Sankt Goarshausen,"Loreleystadt, Stadt",56346,7.06,1248,659,589,177.0
2038,130755551074,Lassan,Stadt,17440,28.21,1224,586,638,43.0
2039,146285202230,Liebstadt,Stadt,01825,37.36,1207,611,596,32.0
2040,93745327140,Neustadt am Kulm,St,95514,20.3,1160,572,588,57.0
2041,66340023023,Schwarzenborn,Stadt,34639,26.9,1086,575,511,40.0
2042,160745011065,Orlamünde,Stadt,07768,7.47,1081,548,533,145.0
2043,73335007054,Obermoschel,Stadt,67823,10.15,1065,519,546,105.0
2044,94775437129,Kupferberg,St,95362,8.28,1049,540,509,127.0
2045,150885051340,Schraplau,Stadt,06279,7.07,1020,502,518,144.0
2046,160655002012,Clingen,Stadt,99718,10.75,985,477,508,92.0
2047,94755428146,Lichtenberg,St,95192,9.47,961,473,488,101.0
2048,96775621181,Rothenfels,St,97851,12.07,947,498,449,78.0
2049,72325008070,Kyllburg,Stadt,54655,4.62,939,484,455,203.0
2050,150905051610,Werben (Elbe),Hansestadt,39615,53.2,899,469,430,17.0
2051,150845054470,Stößen,Stadt,06667,7.33,869,413,456,119.0
2052,120615108328,Märkisch Buchholz,Stadt,15748,24.86,849,435,414,34.0
2053,150905052445,Sandau (Elbe),Stadt,39524,18.56,796,379,417,43.0
2054,71415009069,Kaub,Stadt,56349,13.05,788,385,403,60.0
2055,160755013127,Ziegenrück,Stadt,07924,8.25,626,307,319,76.0
2056,160715053061,Neumark,Stadt,99439,8.67,462,238,224,53.0
2057,160695004052,Ummerstadt,Stadt,98663,15.73,455,226,229,29.0
2058,33545403021,Schnackenburg,Stadt,29493,23.7,447,222,225,19.0
2059,10595920002,Arnis,Stadt,24399,0.45,251,125,126,558.0
,0,,,00nan,0.0,0,0,0,0.0
Quelle: Gemeindeverzeichnis-Informationssytem GV-ISys,0,,,00nan,0.0,0,0,0,0.0
,0,,,00nan,0.0,0,0,0,0.0
"1) Abweichungen bei den Flächenangaben sind durch Runden der Zahlen möglich. Aufgrund fachlicher und methodischer Umstellungen in der Vermessungsverwaltung auf das ""Amtliche Liegenschaftskataster-Informationssystem"" (ALKIS®).ist der Vergleich der Flächendaten ab 2014 mit den Flächendaten vorangegangener Jahre nur eingeschränkt möglich. ",0,,,00nan,0.0,0,0,0,0.0
"2) Da die Bevölkerung ab Berichtsjahr 2024 auf der Grundlage des Zensus 2022 basiert, ist die Bevölkerung nur bedingt mit den Vorjahreswerten vergleichbar.  Erläuterungen dazu finden Sie unter www.destatis.de beim Bevölkerungsstand.",0,,,00nan,0.0,0,0,0,0.0
,0,,,00nan,0.0,0,0,0,0.0
© Daten (im Auftrag der Herausgebergemeinschaft Statistische Ämter des Bundes und der Länder),0,,,00nan,0.0,0,0,0,0.0
"Statistisches Bundesamt (Destatis), 2025",0,,,00nan,0.0,0,0,0,0.0
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",0,,,00nan,0.0,0,0,0,0.0
